,Track_Id,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Date
91,11091,Freshlyground,I'd Like,Nomvula,album,0.577,0.195,10.0,-9.358,0.0294,0.805,4.33e-05,0.102,0.113,138.143,382187.0,Freshlyground - I'd Like,freshlygroundVEVO,1849605.0,23210.0,1572.0,True,True,1543720.0,
92,11092,Freshlyground,Nomvula (After the Rain),Nomvula,album,0.709,0.295,6.0,-11.755,0.0323,0.744,0.181,0.105,0.418,122.27,283827.0,Freshlyground - Nomvula (After The Rain),freshlygroundVEVO,1182527.0,11327.0,819.0,True,True,991119.0,2004-09-03
93,11093,Freshlyground,Pot Belly,Ma'cheri,album,0.552,0.46,2.0,-8.146,0.0347,0.763,0.0,0.0939,0.311,72.911,251920.0,Freshlyground - Pot Belly (Official Music Video),freshlygroundVEVO,174120.0,3021.0,187.0,True,True,573217.0,2008-04-17
94,11094,Freshlyground,Fire Is Low,Radio Africa,album,0.828,0.696,9.0,-6.862,0.0431,0.545,0.0022,0.044,0.734,124.003,241813.0,Freshlyground - Fire Is Low (Official Music Video),Freshlyground,1218539.0,8838.0,629.0,False,True,945880.0,2010
95,11095,Freshlyground,Ndiyak’khumbula,Can't Stop,album,0.624,0.364,10.0,-13.136,0.0289,0.637,1.04e-06,0.142,0.488,109.961,209436.0,Ndiyak’khumbula,Freshlyground - Topic,359.0,9.0,0.0,True,True,240421.0,2018-04-13
96,11096,Freshlyground,Zithande,Nomvula,album,0.65,0.679,5.0,-5.643,0.0454,0.694,1.38e-06,0.157,0.636,114.176,276920.0,Freshlyground - Zithande,nelson mbatha,246264.0,1229.0,93.0,False,False,247803.0,2004-09-03
97,11097,Freshlyground,Father Please,Nomvula,album,0.475,0.115,4.0,-17.219,0.0689,0.863,0.00204,0.1,0.09,89.012,240480.0,Father Please,Freshlyground - Topic,74731.0,758.0,4.0,True,True,269594.0,2004-09-03
98,11098,Freshlyground,Africa Unite,Freshlyground,album,0.815,0.56,0.0,-7.489,0.0491,0.539,5.61e-05,0.0619,0.858,120.456,245480.0,Freshlyground - Africa Unite  [ Bob Marley ],africancreammusic,8795.0,45.0,3.0,False,False,203382.0,2013-09-23
99,11099,Freshlyground,Mna Nalamagenge,Can't Stop,album,0.372,0.667,7.0,-10.525,0.0659,0.289,0.0,0.0991,0.65,101.486,294731.0,Freshlyground - Mna Nalamagenge (Me and The Gang) Featuring The Soil - 2018,Freshlyground,111822.0,2431.0,149.0,False,True,62155.0,2018-04-13
100,11100,Hugh Jackman,A Million Dreams,The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.265,0.312,7.0,-11.689,0.0569,0.243,0.0,0.0893,0.0998,54.747,269453.0,"The Greatest Showman | ""A Million Dreams” Full Scene with Hugh Jackman | 20th Century FOX",Fox Family Entertainment,19733123.0,195179.0,0.0,False,False,458170442.0,
101,11101,Hugh Jackman,The Greatest Show,The Greatest Show,single,0.417,0.824,11.0,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,302147.0,"The Greatest Showman | ""The Greatest Show"" Lyric Video | Fox Family Entertainment",Fox Family Entertainment,39658691.0,318533.0,0.0,False,True,477353955.0,2017-12-08
102,11102,Hugh Jackman,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.638,0.795,0.0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,214373.0,The Greatest Showman - The other side [1080P] Subtitled,Stark Productions,37979893.0,401361.0,12754.0,False,False,364428743.0,2017-12-08
103,11103,Hugh Jackman,From Now On,The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.516,0.518,4.0,-10.383,0.04,0.00483,0.00895,0.585,0.0834,108.027,349560.0,"The Greatest Showman | ""From Now On"" Lyric Video | Fox Family Entertainment",Fox Family Entertainment,53978687.0,435742.0,0.0,True,True,314573372.0,2017-12-08
104,11104,Hugh Jackman,Come Alive,The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.702,0.77,7.0,-9.411,0.128,0.00558,0.000802,0.211,0.235,118.034,225933.0,The Greatest Showman - Come Alive (Official Video),Praline Entertainment,391524.0,4316.0,74.0,False,False,265866616.0,2017-12-08
105,11105,Hugh Jackman,A Million Dreams (Reprise),The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.253,0.139,6.0,-17.067,0.0414,0.726,5.01e-05,0.269,0.102,74.369,60453.0,A Million Dreams - Charity & Phineas,Hannah Nichole,12198170.0,98210.0,1667.0,False,False,162033175.0,
106,11106,Hugh Jackman,At The End Of The Day,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),album,0.501,0.394,5.0,-12.519,0.389,0.822,0.0,0.673,0.565,120.886,266773.0,At The End Of The Day,Hugh Jackman - Topic,333106.0,2975.0,59.0,True,True,22764981.0,2013-01-01
107,11107,Hugh Jackman,Look Down,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),album,0.406,0.367,0.0,-12.006,0.151,0.903,0.0,0.128,0.333,76.019,196680.0,"Les Misérables (2012)  - ""Look Down"" intro scene - Spanish Sub (HD)",Miguel Navarro,308351.0,3061.0,154.0,False,False,16504157.0,2013-01-01
108,11108,Hugh Jackman,The Confrontation,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),album,0.461,0.532,5.0,-10.929,0.156,0.755,0.0,0.22,0.396,85.544,114987.0,The Confrontation live at Joe's Pub - Hugh Jackman and Russell Crowe,WillingToBeLucky,947808.0,9580.0,,False,False,14803989.0,2013-01-01
109,11109,Hugh Jackman,"Who Am I? - From ""Les Miserables''",Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),album,0.338,0.304,8.0,-13.178,0.0914,0.796,0.0,0.182,0.164,86.288,157453.0,Who Am I?' Hugh Jackman | Les Misérables | Screen Bites,Screen Bites,329640.0,3471.0,220.0,True,True,11224136.0,
110,11110,Eduardo Costa,Amor de Violeiro,Eduardo Costa - Acustico,album,0.454,0.543,0.0,-3.662,0.034,0.568,0.0,0.276,0.636,208.5,255048.0,AMOR DE VIOLEIRO | Eduardo Costa   (Clipe Oficial) DVD #ForaDaLei #AmorDeVioleiro #Chamaelapramim,Eduardo Costa,2662063.0,30050.0,942.0,True,True,32859041.0,2004
111,11111,Eduardo Costa,Vestido de Seda - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.625,0.617,8.0,-4.284,0.035,0.698,0.0,0.685,0.527,92.02,148587.0,"Leonardo, Eduardo Costa - Vestido de Seda (Cabaré)",CabareVEVO,20132461.0,83807.0,1477.0,True,True,24756884.0,
112,11112,Eduardo Costa,Fui Dando Porrada (feat. Clayton e Romário),Eduardo Costa na Fazenda,album,0.692,0.665,7.0,-5.028,0.0321,0.462,0.0,0.453,0.714,119.671,264395.0,Eduardo Costa - Fui Dando Porrada ft. Clayton e Romário,EduardoCostaVEVO,63919128.0,222482.0,4103.0,True,True,30831982.0,2017-10-27
113,11113,Eduardo Costa,Olha Ela Aí,Olha Ela Aí,single,0.601,0.703,8.0,-2.717,0.0365,0.518,0.0,0.224,0.683,144.229,166687.0,Eduardo Costa | Olha Ela Aí (Clipe Oficial),Eduardo Costa,226431683.0,1238001.0,28973.0,True,True,27837042.0,2018-05-18
114,11114,Eduardo Costa,Um Degrau na Escada - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.66,0.727,2.0,-5.439,0.0322,0.513,0.0,0.94,0.623,140.075,213853.0,"Leonardo, Eduardo Costa - Um Degrau na Escada (Cabaré)",CabareVEVO,38340234.0,164813.0,4034.0,True,True,23338304.0,
115,11115,Eduardo Costa,Ainda Tô Aí - Ao Vivo,Fora da Lei (Ao Vivo),album,0.682,0.712,6.0,-6.22,0.0281,0.628,0.0,0.826,0.778,138.056,195243.0,AINDA TÔ AI | Eduardo Costa (Clipe Oficial ) DVD #ForaDaLei,Eduardo Costa,243978547.0,1223991.0,34749.0,True,True,33200221.0,2022-02-04
116,11116,Eduardo Costa,Coração Pirata,Coração Pirata,single,0.667,0.685,0.0,-3.895,0.0261,0.581,2.42e-06,0.118,0.652,97.03,268288.0,Eduardo Costa | Coração Pirata (Clipe Oficial),Eduardo Costa,47003044.0,361162.0,15057.0,True,True,27611590.0,2019-06-12
117,11117,Eduardo Costa,Ainda Ontem Chorei de Saudade - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.583,0.706,2.0,-5.28,0.0311,0.182,0.0,0.482,0.579,106.08,196493.0,"Leonardo, Eduardo Costa - Ainda Ontem Chorei de Saudade (Cabaré)",CabareVEVO,40205839.0,188515.0,3263.0,True,True,21166745.0,
118,11118,Eduardo Costa,Saudade,Eduardo Costa na Fazenda,album,0.684,0.426,7.0,-5.578,0.0329,0.813,0.0,0.283,0.467,102.645,208374.0,Eduardo Costa - Saudade (Videoclipe),EduardoCostaVEVO,127455828.0,570842.0,15106.0,True,True,20462209.0,2017-10-27
119,11119,Eduardo Costa,Separação - Ao Vivo,Sertanejo Best Of,compilation,0.653,0.628,5.0,-6.497,0.0273,0.632,2.44e-06,0.704,0.51,111.996,270187.0,Eduardo Costa - Separação (En Vivo),EduardoCostaVEVO,138097560.0,445911.0,12300.0,True,True,10346097.0,2019-11-01
120,11120,Aloe Blacc,I Need A Dollar,Good Things,album,0.84,0.481,6.0,-7.123,0.0336,0.199,0.0,0.0873,0.955,95.497,243053.0,Aloe Blacc - I Need A Dollar,LRG Clothing,101515343.0,904672.0,24358.0,False,False,218526292.0,2010-09-28
121,11121,Aloe Blacc,Wake Me Up - Acoustic,Lift Your Spirit,album,0.544,0.608,2.0,-7.151,0.0345,0.397,0.0,0.14,0.396,114.882,225107.0,Aloe Blacc - Wake Me Up (Acoustic),AloeBlaccVEVO,4103202.0,38184.0,1261.0,True,True,95475594.0,2014-01-01
122,11122,Aloe Blacc,The Man,Lift Your Spirit,album,0.308,0.769,11.0,-7.256,0.065,0.0331,0.0,0.214,0.488,81.853,254880.0,Aloe Blacc - The Man (Explicit),AloeBlaccVEVO,56624808.0,527332.0,18837.0,True,True,267699729.0,2014-01-01
123,11123,Aloe Blacc,Hold On Tight,All Love Everything (Deluxe),album,0.722,0.59,2.0,-7.512,0.0435,0.0264,0.0,0.0793,0.368,104.931,228120.0,Aloe Blacc - Hold On Tight (Official Lyrics Video),Aloe Blacc,448327.0,5646.0,138.0,True,True,20850494.0,2021-03-12
124,11124,Aloe Blacc,Never Be Alone (feat. Aloe Blacc),Never Be Alone (feat. Aloe Blacc),single,0.535,0.906,6.0,-4.699,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671.0,David Guetta & MORTEN - Never Be Alone (feat Aloe Blacc),David Guetta,5796519.0,74772.0,1150.0,True,True,47596159.0,
125,11125,Aloe Blacc,Can't Get Over You (feat. Aloe Blacc),Can't Get Over You (feat. Aloe Blacc),single,0.749,0.843,9.0,-5.544,0.0428,0.121,4.59e-05,0.0877,0.455,119.981,159925.0,Gabry Ponte - Can't Get Over You (feat. Aloe Blacc) [Lyric Video],Gabry Ponte,856179.0,11474.0,174.0,True,True,20180008.0,
126,11126,Aloe Blacc,I Do,All Love Everything (Deluxe),album,0.567,0.383,0.0,-7.126,0.0399,0.75,0.0,0.196,0.32,73.156,217349.0,Aloe Blacc - I Do (Official Music Video),Aloe Blacc,2632844.0,48485.0,1229.0,True,True,23680851.0,2010-09-28
127,11127,Aloe Blacc,My Way,All Love Everything (Deluxe),album,0.619,0.557,10.0,-7.461,0.0433,0.0436,0.0,0.112,0.378,74.007,210227.0,Aloe Blacc - My Way (Official Music Video),Aloe Blacc,1970003.0,45289.0,1294.0,True,True,19337506.0,2021-03-12
128,11128,Aloe Blacc,Brooklyn In The Summer,Brooklyn In The Summer,single,0.656,0.514,5.0,-5.27,0.0672,0.0914,0.0,0.058,0.818,120.073,208214.0,Aloe Blacc - Brooklyn In The Summer,AloeBlaccVEVO,2106892.0,35573.0,1287.0,True,True,60349720.0,2018-05-11
129,11129,Aloe Blacc,Keep On Rising,Brighter Future 2,album,0.618,0.76,11.0,-7.466,0.172,0.0111,1.27e-05,0.368,0.571,119.996,207696.0,Big Gigantic with Aloe Blacc - Keep on Rising (Official Music Video),Big Gigantic,23746.0,607.0,29.0,False,True,3540641.0,
130,11130,Lupe Fiasco,The Show Goes On,Lasers,album,0.591,0.889,7.0,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,239613.0,Lupe Fiasco - The Show Goes On,Lupe Fiasco,143498991.0,1091190.0,80918.0,False,True,268545491.0,2011-03-04
131,11131,Lupe Fiasco,Battle Scars (with Guy Sebastian),"Food & Liquor II: The Great American Rap Album, Pt. 1",album,0.517,0.811,5.0,-4.526,0.286,0.186,0.0,0.105,0.494,168.269,250320.0,Guy Sebastian - Battle Scars ft. Lupe Fiasco,guysebastianVEVO,30831990.0,199538.0,9943.0,True,True,327602746.0,2012-09-25
132,11132,Lupe Fiasco,Superstar (feat. Matthew Santos),Lupe Fiasco's The Cool,album,0.572,0.822,11.0,-6.015,0.361,0.207,0.0,0.359,0.472,94.812,289000.0,Lupe Fiasco - Superstar (feat. Matthew Santos) [Official Video],Atlantic Records,10405909.0,123387.0,4755.0,True,True,121682119.0,2007-01-01
133,11133,Lupe Fiasco,"Kick, Push",Lupe Fiasco's Food & Liquor,album,0.652,0.809,5.0,-5.276,0.17,0.164,0.0,0.175,0.512,94.786,254466.0,"Lupe Fiasco - Kick, Push (Official Video)",Atlantic Records,20644937.0,190035.0,11395.0,True,True,73261648.0,2006-06-27
134,11134,Lupe Fiasco,Daydreamin' (feat. Jill Scott),Lupe Fiasco's Food & Liquor,album,0.533,0.739,5.0,-3.573,0.0602,0.029,0.0,0.266,0.617,81.37,234307.0,Lupe Fiasco - Daydreamin' (feat. Jill Scott) [Official Video],Atlantic Records,3090230.0,45202.0,1521.0,True,True,60876099.0,2006-06-27
135,11135,Lupe Fiasco,GHOTI,DRILL MUSIC IN ZION,album,0.622,0.837,5.0,-7.123,0.341,0.339,0.00255,0.0869,0.479,83.131,111021.0,GHOTI,Lupe Fiasco - Topic,352205.0,5402.0,11.0,True,True,2276030.0,2022-06-24
136,11136,Lupe Fiasco,"Paris, Tokyo",Lupe Fiasco's The Cool,album,0.734,0.64,9.0,-7.638,0.182,0.0895,0.0,0.173,0.351,90.011,270653.0,"Lupe Fiasco - Paris, Tokyo (Official Video)",Atlantic Records,529793.0,8181.0,544.0,True,True,16898745.0,2007-01-01
137,11137,Lupe Fiasco,Pumpkin Seeds,Pumpkin Seeds,single,0.487,0.819,2.0,-5.942,0.367,0.602,6.9e-06,0.081,0.329,78.575,218000.0,Aesop Rock x Blockhead - Pumpkin Seeds (feat. Lupe Fiasco) [Official Audio],Rhymesayers Entertainment,107606.0,5108.0,606.0,True,True,598153.0,
138,11138,Lupe Fiasco,Jump (feat. Gizzle),DROGAS Light,album,0.79,0.762,6.0,-5.704,0.243,0.0418,0.0,0.087,0.96,75.549,274910.0,Lupe Fiasco - Jump ft. Gizzle,LupeFiascoVEVO,2453176.0,38111.0,1401.0,True,True,47869786.0,2017-02-10
139,11139,Lupe Fiasco,Hip-Hop Saved My Life (feat. Nikki Jean),Lupe Fiasco's The Cool,album,0.705,0.684,0.0,-5.759,0.145,0.0353,0.0,0.206,0.246,100.006,242507.0,Lupe Fiasco - Hip-Hop Saved My Life (feat. Nikki Jean) [Official Video],Atlantic Records,648401.0,11011.0,725.0,True,True,21271756.0,2007-01-01
140,11140,Tribo da Periferia,Insônia 2,Insônia 2,single,0.76,0.351,0.0,-11.63,0.061,0.29,0.0,0.156,0.294,139.951,267429.0,"Insônia 2 - Tribo da Periferia, Hungria Hip Hop & MC Ryan SP (Official Music Video)",Tribo da Periferia,42964963.0,685528.0,17100.0,True,True,23395006.0,2022-04-01
141,11141,Tribo da Periferia,Insônia,Meu Carona,album,0.826,0.318,2.0,-11.647,0.078,0.363,0.0,0.302,0.443,143.976,282697.0,"Insônia 2 - Tribo da Periferia, Hungria Hip Hop & MC Ryan SP (Official Music Video)",Tribo da Periferia,42964963.0,685528.0,17100.0,True,True,75529606.0,2022-04-01
142,11142,Tribo da Periferia,Imprevisível,Imprevisível,single,0.692,0.408,7.0,-8.02,0.0693,0.559,0.0,0.11,0.329,144.005,241343.0,Tribo da Periferia - Imprevisível (Official Music Video),Tribo da Periferia,521338200.0,3735662.0,125142.0,True,True,63542063.0,2018-06-04
143,11143,Tribo da Periferia,Nosso Plano,Nosso Plano,single,0.782,0.63,9.0,-10.022,0.317,0.421,0.0,0.268,0.293,139.942,219429.0,Tribo da Periferia - Nosso Plano (Official Music Video),Tribo da Periferia,208295056.0,1937048.0,46791.0,True,True,60301436.0,2019-07-19
144,11144,Tribo da Periferia,Resiliência,Híbrido,album,0.737,0.446,9.0,-9.547,0.0877,0.834,0.0,0.139,0.36,130.001,210462.0,Tribo da Periferia - RESILIÊNCIA [Híbrido] (Official Music Video),Tribo da Periferia,55648100.0,583024.0,8869.0,True,True,24794450.0,2021-02-25
145,11145,Tribo da Periferia,Alma de Pipa,4° Último,album,0.836,0.352,2.0,-10.063,0.0843,0.543,0.0,0.0888,0.446,132.047,169302.0,Tribo da Periferia - Alma de Pipa (Official Music Video),Tribo da Periferia,262214968.0,1751126.0,38940.0,True,True,52664431.0,2016-12-23
146,11146,Tribo da Periferia,Conspiração,Conspiração,single,0.822,0.51,5.0,-6.954,0.0634,0.342,0.0,0.401,0.34,134.854,170667.0,Conspiração - Tribo da Periferia ft. @Marília Mendonça (Official Lyric Video),Tribo da Periferia,163940438.0,1363897.0,29319.0,True,True,49714430.0,2019-09-20
147,11147,Tribo da Periferia,Doce da Alma,Doce da Alma,single,0.844,0.326,9.0,-12.79,0.166,0.719,0.0,0.0899,0.689,139.907,149030.0,Tribo da Periferia - Doce da Alma (Official Music Video),Tribo da Periferia,87400761.0,809033.0,17664.0,True,True,24540460.0,2018-02-23
148,11148,Tribo da Periferia,Algo Íntimo,Algo Íntimo,single,0.662,0.517,3.0,-9.079,0.199,0.682,1.33e-05,0.103,0.3,75.235,163454.0,Tribo da Periferia - Algo Íntimo (Official Music Video),Tribo da Periferia,7842647.0,174912.0,5175.0,True,True,3334337.0,2022-07-29
149,11149,Tribo da Periferia,Valores,3º Ultimo,album,0.792,0.313,7.0,-12.511,0.0732,0.0808,0.000159,0.109,0.212,144.047,177637.0,Tribo da Periferia - Valores (Official Music Video),Tribo da Periferia,87333779.0,512881.0,10877.0,True,True,26844467.0,2014-07-07
150,11150,Jay Sean,Down,All Or Nothing,album,0.727,0.68,2.0,-4.498,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507.0,Jay Sean - Down ft. Lil Wayne (Official Music Video) ft. Lil Wayne,JaySeanVEVO,329283954.0,1846478.0,86424.0,True,True,525143632.0,2009-01-01
151,11151,Jay Sean,Do You Remember,All Or Nothing,album,0.854,0.674,11.0,-4.896,0.0705,0.0204,0.0,0.101,0.818,125.845,210800.0,"Jay Sean - Do You Remember ft. Sean Paul, Lil Jon",JaySeanVEVO,205524017.0,754053.0,28465.0,True,True,155440901.0,2009-01-01
152,11152,Jay Sean,Ride It,My Own Way,album,0.694,0.651,11.0,-5.645,0.127,0.257,0.0,0.11,0.704,93.887,190053.0,"Jay Sean ""Ride it"" (**official video***)",2point9 Records,15331092.0,128319.0,4490.0,False,False,53199886.0,2008
153,11153,Jay Sean,Days Like This,Days Like This,single,0.744,0.854,0.0,-5.906,0.0588,0.205,2.37e-05,0.085,0.553,120.955,146901.0,Martin Jensen & Jay Sean - Days Like This (Lyric Video),DJ Martin Jensen,7185.0,409.0,25.0,False,False,1009300.0,
154,11154,Jay Sean,Ride It (Kya Yehi Pyaar Hai) - Hindi Version,My Own Way (Hindi Version),album,0.748,0.576,11.0,-7.815,0.0701,0.369,0.0,0.0966,0.713,93.005,193707.0,Jay Sean - Ride It Hindi Version Music Video,loveismusic4u,7475678.0,81947.0,3108.0,False,False,15995623.0,2008-05-01
155,11155,Jay Sean,2012 (It Ain't The End),2012 (It Ain't The End),single,0.717,0.792,0.0,-2.703,0.0393,0.199,0.0,0.423,0.513,126.975,222200.0,Jay Sean ft. Nicki Minaj - 2012 (It Ain't The End) [Official Video],JaySeanVEVO,77042918.0,224530.0,26476.0,True,True,32541858.0,2010-01-01
156,11156,Jay Sean,With You,With You,single,0.786,0.567,10.0,-6.52,0.0406,0.381,0.0,0.0565,0.734,130.003,194053.0,"Jay Sean - With You ft. Gucci Mane, Asian Doll",JaySeanVEVO,59427426.0,493427.0,4972.0,True,True,35077764.0,2019-03-08
157,11157,Jay Sean,Surma Surma,Surma Surma,single,0.734,0.909,10.0,-4.4,0.124,0.258,0.0,0.0657,0.691,95.989,215951.0,"SURMA SURMA: Guru Randhawa Feat. Jay Sean | Larissa Bonesi, Vee, DirectorGifty | Bhushan Kumar",T-Series,162700518.0,1552140.0,74040.0,True,True,14690933.0,
158,11158,Jay Sean,Gone (Da da Da),Gone (Da da Da),single,0.637,0.866,1.0,-3.368,0.103,0.042,0.0,0.304,0.317,119.938,163880.0,Imanbek & Jay Sean - Gone (Da Da Da) (Lyric Video),ImanbekVEVO,25290.0,641.0,15.0,True,True,,
159,11159,Jay Sean,Make My Love Go (feat. Sean Paul),Make My Love Go (feat. Sean Paul),single,0.822,0.733,2.0,-4.304,0.0495,0.0434,0.0,0.238,0.595,107.02,211781.0,Jay Sean - Make My Love Go (Official Video) ft. Sean Paul,JaySeanVEVO,29484598.0,236455.0,4137.0,True,True,109925929.0,2016-06-03
160,11160,Madvillain,All Caps,Madvillainy,album,0.358,0.889,1.0,-8.045,0.335,0.266,1.46e-05,0.172,0.666,85.61,130480.0,Madvillain - All Caps,Stones Throw,8438775.0,178462.0,2532.0,False,False,92371658.0,2004-03-24
161,11161,Madvillain,Meat Grinder,Madvillainy,album,0.571,0.717,6.0,-8.333,0.336,0.359,3.12e-06,0.797,0.881,87.54,131867.0,Meat Grinder,Madvillain - Topic,1311413.0,20847.0,0.0,True,True,61507232.0,2004-03-24
162,11162,Madvillain,Fancy Clown,Madvillainy,album,0.537,0.753,8.0,-9.441,0.35,0.328,1.52e-05,0.368,0.693,90.292,115827.0,Madvillain - Fancy Clown,Stones Throw,3740417.0,53352.0,2339.0,False,False,44020873.0,2004-03-24
163,11163,Madvillain,Accordion,Madvillainy,album,0.578,0.631,9.0,-6.518,0.309,0.0243,0.0,0.0665,0.716,96.332,118853.0,MF DOOM - Madvillain - Accordion,Stones Throw,12833480.0,147289.0,10693.0,True,True,62923689.0,2004-03-24
164,11164,Madvillain,Raid,Madvillainy,album,0.419,0.871,11.0,-6.432,0.468,0.715,0.0,0.211,0.577,201.451,150520.0,Madvillain - Raid,Stones Throw,5595950.0,59077.0,3420.0,False,False,39094279.0,2004-03-24
165,11165,Madvillain,Figaro,Madvillainy,album,0.836,0.812,2.0,-6.985,0.215,0.188,1.82e-06,0.0982,0.769,92.009,145707.0,Figaro,Madvillain - Topic,1157803.0,17673.0,0.0,True,True,39707839.0,2004-03-24
166,11166,Madvillain,Curls,Madvillainy,album,0.533,0.724,7.0,-8.954,0.311,0.275,4.59e-06,0.118,0.504,89.862,95507.0,Madvillain - Curls - Madvillainy (Full Album),Stones Throw,1145119.0,9926.0,447.0,False,False,28615544.0,2004-03-24
167,11167,Madvillain,Bistro,Madvillainy,album,0.381,0.592,7.0,-10.879,0.289,0.446,0.0,0.534,0.673,84.974,67520.0,Madvillain - Bistro - Madvillainy (Full Album),Stones Throw,1103508.0,7300.0,365.0,False,False,17983530.0,2004-03-24
168,11168,Madvillain,America's Most Blunted,Madvillainy,album,0.624,0.896,9.0,-7.915,0.47,0.349,0.0,0.969,0.652,95.97,234040.0,Madvillain - America's Most Blunted,Stones Throw,1547415.0,12292.0,1135.0,False,False,18674051.0,2004-03-24
169,11169,Madvillain,Rhinestone Cowboy,Madvillainy,album,0.31,0.692,0.0,-7.227,0.249,0.298,0.00158,0.321,0.404,142.388,239827.0,Madvillain (MF Doom + Madlib) - Rhinestone Cowboy,Stones Throw,4247144.0,41698.0,4270.0,True,True,15561317.0,2004-03-24
170,11170,Arcade Fire,Wake Up,Funeral,album,0.252,0.8,0.0,-4.845,0.0368,0.12,0.0538,0.118,0.29,139.361,335333.0,Arcade Fire - Wake Up (Official Audio),ArcadeFireVEVO,3640837.0,46239.0,1664.0,True,True,128747704.0,2004-06-16
171,11171,Arcade Fire,Rebellion (Lies),Funeral,album,0.401,0.933,8.0,-5.682,0.0344,0.00744,0.627,0.318,0.734,127.193,310893.0,Arcade Fire - Rebellion (Lies) (Official Remastered Video),ArcadeFireVEVO,4759895.0,31145.0,1019.0,True,True,100156046.0,2004-06-16
